"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Current_UNB_Worst","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"126.98","120.93","117.35","28.28","13","2","1","2","5","380","391","383","380","224.96","226.87","227.27","0","226.37","30","23","26","12","12","15","15","0","0","21.31","19.8","18.68","59.79","20.14","19.94","20.05","60.13","29.32","28.1","27.4","84.8","0.73","0.7","0.68","0.71","49.99","35.73","58.76","0","0","0","0","452815.88","453.33","453269.19","452362.53","357746.09","678.72","358424.84","357067.38","588000.56","1235.12","4","2023-05-02T08:53:26.530Z"
"122.82","116.94","113.44","28.36","13","2","1","2","5","380","391","383","380","226.36","228.2","227.82","0","227.46","30","23","26","12","12","15","15","0","0","18.93","17.32","16.03","52.28","19.99","20.03","19.95","59.97","27.53","26.48","25.59","79.56","0.69","0.65","0.63","0.66","49.99","35.12","58.76","0","0","0","0","452816","453.33","453269.34","452362.69","357746.25","678.72","358425","357067.56","588000.75","1235.12","4","2023-05-02T08:53:37.971Z"
"121.74","117.95","114.3","27.59","13","2","1","2","5","380","391","383","380","227.47","228.38","228.28","0","228.04","30","23","26","12","12","15","15","0","0","18.93","17.32","16.03","52.28","19.99","20.03","19.95","59.97","27.53","26.48","25.59","79.56","0.69","0.65","0.63","0.66","50.02","35.73","58.76","0","0","0","0","452816.22","453.33","453269.56","452362.88","357746.47","678.72","358425.22","357067.78","588001.06","1235.12","4","2023-05-02T08:53:49.177Z"
"137.95","134.54","129.15","28.63","13","2","1","2","5","380","391","383","380","227.47","228.38","228.28","0","228.04","30","23","26","12","12","15","15","0","0","23.41","22.42","21.23","67.06","20.14","20.02","19.91","60.07","30.89","30.06","29.1","90.03","0.76","0.75","0.73","0.74","50.03","35.12","58.76","0","0","0","0","452816.44","453.33","453269.75","452363.09","357746.66","678.72","358425.41","357067.97","588001.44","1235.12","4","2023-05-02T08:54:01.517Z"
"133.7","126.86","122.98","28.4","13","2","1","2","5","380","391","383","380","223.53","225.23","226.33","0","225.03","30","23","26","12","12","15","15","0","0","24.62","23.47","22.19","70.27","19.49","18.96","18.9","57.35","31.4","30.17","29.15","90.71","0.78","0.78","0.76","0.77","50.01","35.73","58.76","0","0","0","0","452816.44","453.33","453269.75","452363.09","357746.66","678.72","358425.59","357068.16","588001.69","1235.12","4","2023-05-02T08:54:15.838Z"
"137.29","132.99","128.48","27.71","13","2","1","2","5","380","391","383","380","224.4","225.37","225.18","0","224.98","30","23","26","12","12","15","15","0","0","21.39","20.62","19.3","61.31","19.96","19.74","19.69","59.38","29.25","28.54","27.57","85.35","0.73","0.72","0.7","0.72","50.01","36.04","58.76","0","0","0","0","452816.88","453.33","453270.22","452363.53","357747.03","678.72","358425.78","357068.31","588001.94","1235.12","4","2023-05-02T08:54:24.257Z"
"139.43","134.12","129.89","27.55","13","2","1","2","5","380","391","383","380","224.04","225.31","224.86","0","224.74","30","23","26","12","12","15","15","0","0","23.23","22.13","21.1","66.46","20.29","20.1","19.96","60.35","30.84","29.89","29.05","89.77","0.75","0.74","0.73","0.74","50.01","35.12","58.76","0","0","0","0","452817.06","453.33","453270.38","452363.72","357747.19","678.72","358425.94","357068.5","588002.19","1235.12","4","2023-05-02T08:54:34.828Z"
"149.75","144.76","141.05","27.25","13","2","1","2","5","380","391","383","380","222.35","223.64","223.38","0","223.12","30","23","26","12","12","15","15","0","0","25.58","24.53","23.42","73.53","20.49","20.4","20.22","61.11","32.77","31.9","30.94","95.61","0.78","0.77","0.76","0.77","49.97","35.43","58.76","0","0","0","0","452817.06","453.33","453270.38","452363.72","357747.19","678.72","358426.19","357068.72","588002.56","1235.12","4","2023-05-02T08:54:47.175Z"
"138.52","133.06","128.7","27.73","13","2","1","2","5","380","391","383","380","224.28","225.5","225.24","0","225.01","30","23","26","12","12","15","15","0","0","22.83","21.78","20.69","65.31","20.93","20.66","20.42","62.02","30.98","30.02","29.07","90.06","0.74","0.73","0.71","0.73","49.99","35.43","58.76","0","0","0","0","452817.47","453.33","453270.81","452364.16","357747.59","678.72","358426.34","357068.91","588002.81","1235.12","4","2023-05-02T08:54:57.543Z"
"126.24","122.44","117.39","27.73","13","2","1","2","5","380","391","383","380","226.99","228.19","228.14","0","227.78","30","23","26","12","12","15","15","0","0","22.83","21.78","20.69","65.31","20.93","20.66","20.42","62.02","30.98","30.02","29.07","90.06","0.74","0.73","0.71","0.73","50","35.43","58.76","0","0","0","0","452817.66","453.33","453271","452364.34","357747.78","678.72","358426.53","357069.09","588003.06","1235.12","4","2023-05-02T08:55:10.118Z"
"122.46","117.5","113.65","27.38","13","2","1","2","5","380","391","383","380","226.09","227.23","227.11","0","226.81","30","23","26","12","12","15","15","0","0","19.69","18.51","17.38","55.58","18.31","18.2","17.92","54.43","26.89","25.96","24.96","77.79","0.73","0.71","0.7","0.71","50","36.65","58.76","0","0","0","0","452817.84","453.33","453271.16","452364.5","357747.97","678.72","358426.69","357069.25","588003.31","1235.12","4","2023-05-02T08:55:21.557Z"
"108.66","102.78","97.59","28.7","13","2","1","2","5","380","391","383","380","227.27","228.64","229.35","0","228.42","30","23","26","12","12","15","15","0","0","19.69","18.51","17.38","55.58","18.31","18.2","17.92","54.43","26.89","25.96","24.96","77.79","0.73","0.71","0.7","0.71","50.01","35.12","58.76","0","0","0","0","452818.03","453.33","453271.38","452364.69","357748.12","678.72","358426.88","357069.41","588003.5","1235.12","4","2023-05-02T08:55:32.808Z"
"125.34","114.21","106.23","32.49","13","2","1","2","5","380","391","383","380","225.95","227.5","228.58","0","227.34","30","23","26","12","12","15","15","0","0","18.24","16.99","15.2","50.43","17.75","17.44","17.36","52.55","25.45","24.34","23.07","72.83","0.72","0.7","0.66","0.69","50","35.43","58.76","0","0","0","0","452818.19","453.33","453271.5","452364.84","357748.28","678.72","358427.03","357069.56","588003.75","1235.12","4","2023-05-02T08:55:43.185Z"
"105.78","100.32","95.26","28.5","13","2","1","2","5","380","391","383","380","227.76","229.16","229.89","0","228.93","30","23","26","12","12","15","15","0","0","18.24","16.99","15.2","50.43","17.75","17.44","17.36","52.55","25.45","24.34","23.07","72.83","0.72","0.7","0.66","0.69","50","35.43","58.76","0","0","0","0","452818.34","453.33","453271.69","452365","357748.47","678.72","358427.22","357069.78","588004.06","1235.12","4","2023-05-02T08:56:00.049Z"
"106.8","101.25","96.63","28.74","13","2","1","2","5","380","391","383","380","227.91","229.33","231.07","0","229.44","30","23","26","12","12","15","15","0","0","17.2","15.71","14","46.91","17.57","17.01","17.39","51.97","24.59","23.16","22.32","70.01","0.7","0.68","0.63","0.67","50.02","35.43","58.76","0","0","0","0","452818.5","453.33","453271.81","452365.16","357748.62","678.72","358427.41","357069.94","588004.25","1235.12","4","2023-05-02T08:56:08.043Z"
"106.51","98.89","95.1","29.69","13","2","1","2","5","380","391","383","380","227.91","229.33","231.07","0","229.44","30","23","26","12","12","15","15","0","0","17.36","15.7","14.15","47.22","18.02","17.3","17.68","53","25.02","23.37","22.65","70.98","0.69","0.67","0.62","0.67","50.02","35.43","58.76","0","0","0","0","452818.62","453.33","453271.97","452365.31","357748.84","678.72","358427.59","357070.12","588004.5","1235.12","4","2023-05-02T08:56:20.730Z"
"107.61","99.74","96.11","29.86","13","2","1","2","5","380","391","383","380","227.15","228.87","230.88","0","228.97","30","23","26","12","12","15","15","0","0","17.41","15.96","14.22","47.59","18.04","17.37","17.76","53.17","25.08","23.59","22.75","71.36","0.69","0.68","0.62","0.67","50.02","35.73","58.76","0","0","0","0","452818.78","453.33","453272.12","452365.44","357749","678.72","358427.75","357070.28","588004.69","1235.12","4","2023-05-02T08:56:31.110Z"
"111.16","103.78","99.46","29.89","13","2","1","2","5","380","391","383","380","226.63","228.61","230.37","0","228.54","30","23","26","12","12","15","15","0","0","18.29","16.69","15.01","49.99","18.03","17.44","17.85","53.31","25.68","24.14","23.32","73.08","0.71","0.69","0.64","0.68","50.01","35.43","58.76","0","0","0","0","452818.91","453.33","453272.25","452365.59","357749.16","678.72","358427.88","357070.44","588004.88","1235.12","4","2023-05-02T08:56:45.730Z"
"109.99","102.42","97.87","29.79","13","2","1","2","5","380","391","383","380","221.86","224.16","225.51","0","223.84","30","23","26","12","12","15","15","0","0","23.59","22.14","20.65","66.38","22.17","21.35","21.87","65.4","32.37","30.76","30.08","93.18","0.73","0.72","0.69","0.71","50.04","35.73","58.76","0","0","0","0","452819.12","453.33","453272.47","452365.81","357749.38","678.72","358428.09","357070.66","588005.19","1235.12","4","2023-05-02T08:56:56.333Z"
"127.83","119.84","115.63","29.61","13","2","1","2","5","380","391","383","380","223.88","226.13","227.51","0","225.84","30","23","26","12","12","15","15","0","0","21.93","20.61","18.93","61.47","19.61","18.87","19.49","57.97","29.42","27.94","27.17","84.49","0.75","0.74","0.7","0.73","50.03","35.43","58.76","0","0","0","0","452819.12","453.33","453272.47","452365.81","357749.38","678.72","358428.28","357070.84","588005.5","1235.12","4","2023-05-02T08:57:08.820Z"
"135.55","127.81","125.24","28.91","13","2","1","2","5","380","391","383","380","224.42","226.42","227.38","0","226.07","30","23","26","12","12","15","15","0","0","21.91","20.54","19.27","61.72","20.27","19.77","20.13","60.17","29.85","28.51","27.86","86.19","0.73","0.72","0.69","0.72","50.02","35.43","58.76","0","0","0","0","452819.56","453.33","453272.88","452366.22","357749.72","678.72","358428.47","357071.03","588005.75","1235.12","4","2023-05-02T08:57:23.572Z"
"136.22","128.3","125.81","28.82","13","2","1","2","5","380","391","383","380","223.63","225.77","226.57","0","225.32","30","23","26","12","12","15","15","0","0","21.91","20.54","19.27","61.72","20.27","19.77","20.13","60.17","29.85","28.51","27.86","86.19","0.73","0.72","0.69","0.72","50.03","35.12","58.76","0","0","0","0","452819.78","453.33","453273.09","452366.44","357749.94","678.72","358428.69","357071.22","588006.06","1235.12","4","2023-05-02T08:57:31.627Z"
"144.7","135.87","133.71","29.19","13","2","1","2","5","380","391","383","380","223.18","225.63","226.46","0","225.09","30","23","26","12","12","15","15","0","0","23.4","21.9","20.94","66.25","20","19.18","19.85","59.03","30.78","29.11","28.86","88.73","0.76","0.75","0.73","0.75","50.02","35.43","58.76","0","0","0","0","452820.38","453.33","453273.72","452367.03","357750.47","678.72","358429.19","357071.75","588006.88","1235.12","4","2023-05-02T08:58:04.786Z"
"133.96","125.84","122.89","29.08","13","2","1","2","5","380","391","383","380","224.44","226.67","227.69","0","226.27","30","23","26","12","12","15","15","0","0","23.4","21.9","20.94","66.25","20","19.18","19.85","59.03","30.78","29.11","28.86","88.73","0.76","0.75","0.73","0.75","50.02","35.43","58.76","0","0","0","0","452820.59","453.33","453273.94","452367.25","357750.66","678.72","358429.41","357071.97","588007.19","1235.12","4","2023-05-02T08:58:16.934Z"
"128.12","119.76","118.3","29.36","13","2","1","2","5","380","391","383","380","225.1","227.4","228.31","0","226.94","30","23","26","12","12","15","15","0","0","19.56","17.91","16.89","54.35","20.32","19.61","20.21","60.13","28.2","26.55","26.33","81.06","0.69","0.67","0.64","0.67","50.02","35.43","58.76","0","0","0","0","452820.78","453.33","453274.12","452367.47","357750.84","678.72","358429.59","357072.12","588007.44","1235.12","4","2023-05-02T08:58:26.041Z"
"123.84","114.44","113.31","30","13","2","1","2","5","380","391","383","380","224.97","228.22","228.97","0","227.39","30","23","26","12","12","15","15","0","0","20.11","18.1","17.01","55.22","20.3","19.61","20.34","60.24","28.57","26.69","26.52","81.72","0.7","0.68","0.64","0.68","50.02","36.04","58.76","0","0","0","0","452820.94","453.33","453274.28","452367.59","357751","678.72","358429.75","357072.31","588007.69","1235.12","4","2023-05-02T08:58:36.767Z"
"128.19","120.15","118.54","29.42","13","2","1","2","5","380","391","383","380","225.88","228.25","229.21","0","227.78","30","23","26","12","12","15","15","0","0","20.11","18.1","17.01","55.22","20.3","19.61","20.34","60.24","28.57","26.69","26.52","81.72","0.7","0.68","0.64","0.68","49.97","35.73","58.76","0","0","0","0","452821.16","453.33","453274.47","452367.81","357751.22","678.72","358429.97","357072.5","588007.94","1235.12","4","2023-05-02T08:58:50.922Z"
"120.47","112.24","110.99","29.23","13","2","1","2","5","380","391","383","380","226.46","228.84","229.85","0","228.38","30","23","26","12","12","15","15","0","0","20.11","18.1","17.01","55.22","20.3","19.61","20.34","60.24","28.57","26.69","26.52","81.72","0.7","0.68","0.64","0.68","50","35.43","58.76","0","0","0","0","452821.34","453.33","453274.66","452368","357751.47","678.72","358430.22","357072.78","588008.25","1235.12","4","2023-05-02T08:59:03.251Z"
"122.34","114.33","112.35","29.42","13","2","1","2","5","380","391","383","380","225.39","227.74","228.65","0","227.26","30","23","26","12","12","15","15","0","0","20.12","18.5","17.49","56.11","19.55","18.76","19.39","57.69","28.05","26.35","26.11","80.48","0.72","0.7","0.67","0.7","50.01","35.73","58.76","0","0","0","0","452821.34","453.33","453274.66","452368","357751.47","678.72","358430.41","357072.97","588008.5","1235.12","4","2023-05-02T08:59:15.561Z"
"122.34","114.33","112.35","29.42","13","2","1","2","5","380","391","383","380","223.72","226.55","227.28","0","225.85","30","23","26","12","12","15","15","0","0","21.7","20.13","19","60.83","20.39","19.62","20.54","60.55","29.77","28.11","27.98","85.82","0.73","0.72","0.68","0.71","49.98","35.12","58.76","0","0","0","0","452821.72","453.33","453275.06","452368.38","357751.88","678.72","358430.62","357073.19","588008.81","1235.12","4","2023-05-02T08:59:27.955Z"
"127.99","120.26","119.17","29.31","13","2","1","2","5","380","391","383","380","224.1","226.5","227.34","0","225.98","30","23","26","12","12","15","15","0","0","23.59","21.76","20.84","66.2","20.35","19.5","20.43","60.28","31.16","29.22","29.18","89.53","0.76","0.74","0.71","0.74","49.98","35.43","58.76","0","0","0","0","452821.72","453.33","453275.06","452368.38","357751.88","678.72","358430.81","357073.38","588009.06","1235.12","4","2023-05-02T08:59:40.437Z"
"126.48","120.96","119.63","27.76","13","2","1","2","5","380","391","383","380","226.25","227.17","228.38","0","227.26","30","23","26","12","12","15","15","0","0","19.78","18.92","18.11","56.8","19.31","18.4","18.95","56.67","27.65","26.39","26.21","80.24","0.72","0.72","0.69","0.71","50.02","35.12","58.76","0","0","0","0","452821.72","453.33","453275.06","452368.38","357751.88","678.72","358431.03","357073.56","588009.44","1235.12","4","2023-05-02T08:59:52.975Z"
"119.22","111.62","110.25","28.15","13","2","1","2","5","380","391","383","380","226.15","227.35","228.79","0","227.43","30","23","26","12","12","15","15","0","0","19.78","18.92","18.11","56.8","19.31","18.4","18.95","56.67","27.65","26.39","26.21","80.24","0.72","0.72","0.69","0.71","50.02","35.73","58.76","0","0","0","0","452822.31","453.33","453275.62","452368.97","357752.47","678.72","358431.22","357073.78","588009.69","1235.12","4","2023-05-02T09:00:05.297Z"
"126.24","117.88","116.82","28.52","13","2","1","2","5","380","391","383","380","225.73","227.5","228.58","0","227.27","30","23","26","12","12","15","15","0","0","18.51","17.26","16.33","52.1","20.01","18.86","19.55","58.42","27.26","25.57","25.47","78.28","0.68","0.68","0.64","0.67","50","35.43","58.76","0","0","0","0","452822.31","453.33","453275.62","452368.97","357752.47","678.72","358431.44","357073.97","588009.94","1235.12","4","2023-05-02T09:00:19.092Z"
"126.24","117.88","116.82","28.52","13","2","1","2","5","380","391","383","380","225.99","227.78","228.82","0","227.53","30","23","26","12","12","15","15","0","0","19.75","18.47","17.62","55.84","20.28","19.08","19.72","59.08","28.31","26.56","26.45","81.3","0.7","0.7","0.67","0.69","50","35.73","58.76","0","0","0","0","452822.69","453.33","453276.03","452369.38","357752.91","678.72","358431.66","357074.22","588010.25","1235.12","4","2023-05-02T09:00:31.432Z"
"125.95","117.95","116.01","28.82","13","2","1","2","5","380","391","383","380","225.19","226.64","228.09","0","226.64","30","23","26","12","12","15","15","0","0","19.75","18.47","17.62","55.84","20.28","19.08","19.72","59.08","28.31","26.56","26.45","81.3","0.7","0.7","0.67","0.69","49.98","35.73","58.76","0","0","0","0","452822.88","453.33","453276.22","452369.56","357753.12","678.72","358431.84","357074.41","588010.5","1235.12","4","2023-05-02T09:00:45.787Z"
"128.29","120.17","117.67","28.73","13","2","1","2","5","380","391","383","380","225.68","227.32","228.66","0","227.22","30","23","26","12","12","15","15","0","0","18.81","17.71","16.61","53.13","20.18","18.99","19.51","58.68","27.59","25.96","25.62","79.16","0.68","0.68","0.65","0.67","49.98","35.73","58.76","0","0","0","0","452822.88","453.33","453276.22","452369.56","357753.12","678.72","358432.03","357074.59","588010.81","1235.12","4","2023-05-02T09:00:59.066Z"
"100.44","91.88","90.42","28.35","13","2","1","2","5","380","391","383","380","227.1","228.91","230.03","0","228.68","30","23","26","12","12","15","15","0","0","18.71","17.48","16.58","52.78","16.81","15.68","16.24","48.73","25.16","23.48","23.21","71.83","0.74","0.74","0.71","0.73","49.98","35.73","58.76","0","0","0","0","452823.25","453.33","453276.56","452369.91","357753.47","678.72","358432.22","357074.78","588011","1235.12","4","2023-05-02T09:01:09.275Z"
"118.45","109.63","107.12","29.12","13","2","1","2","5","380","391","383","380","225.87","227.75","229.17","0","227.6","30","23","26","12","12","15","15","0","0","20.85","19.52","18.49","58.86","19.49","18.19","18.81","56.49","28.54","26.68","26.37","81.58","0.73","0.73","0.7","0.72","49.96","36.04","58.76","0","0","0","0","452823.44","453.33","453276.78","452370.09","357753.66","678.72","358432.38","357074.94","588011.25","1235.12","4","2023-05-02T09:01:24.559Z"
"144.94","131.12","129.35","31.6","13","2","1","2","5","380","391","383","380","222.36","225.6","226.75","0","224.9","30","23","26","12","12","15","15","0","0","23.95","21.65","20.52","66.12","20.06","18.64","19.5","58.21","31.24","28.57","28.31","88.09","0.77","0.76","0.72","0.75","49.98","35.73","58.76","0","0","0","0","452823.62","453.33","453276.97","452370.28","357753.81","678.72","358432.56","357075.09","588011.5","1235.12","4","2023-05-02T09:01:32.297Z"
"144.94","131.12","129.35","31.6","13","2","1","2","5","380","391","383","380","224.45","226.56","228.47","0","226.49","30","23","26","12","12","15","15","0","0","21.41","20.2","18.63","60.25","19.94","18.53","19.31","57.78","29.26","27.41","26.83","83.48","0.73","0.74","0.69","0.72","49.99","34.81","58.76","0","0","0","0","452823.84","453.33","453277.19","452370.53","357754.06","678.72","358432.78","357075.31","588011.81","1235.12","4","2023-05-02T09:01:45.101Z"
"131.49","123.27","118.29","30.96","13","2","1","2","5","380","391","383","380","223.01","224.86","227.89","0","225.25","30","23","26","12","12","15","15","0","0","23.25","22.44","20.36","66.06","20.63","18.43","19.41","58.46","31.08","29.04","28.13","88.21","0.75","0.77","0.72","0.75","49.97","35.43","58.76","0","0","0","0","452824.03","453.33","453277.34","452370.69","357754.22","678.72","358432.78","357075.31","588011.81","1235.12","4","2023-05-02T09:01:55.539Z"
"134.97","121.42","118.32","35.18","13","2","1","2","5","380","391","383","380","221.85","225.95","227.77","0","225.19","30","23","26","12","12","15","15","0","0","25.47","22.81","20.89","69.18","19.74","18.26","19.66","57.65","32.22","29.22","28.69","90.05","0.79","0.78","0.73","0.77","49.99","35.73","58.76","0","0","0","0","452824.25","453.33","453277.56","452370.91","357754.41","678.72","358433.16","357075.72","588012.44","1235.12","4","2023-05-02T09:02:07.316Z"
"147.08","127.25","124.65","40.28","13","2","1","2","5","380","391","383","380","222.52","227.35","229.23","0","226.37","30","23","26","12","12","15","15","0","0","20.29","17.58","15.67","53.54","20.04","18.44","19.73","58.21","28.52","25.48","25.2","79.09","0.71","0.69","0.62","0.68","49.98","35.73","58.76","0","0","0","0","452824.41","453.33","453277.75","452371.06","357754.56","678.72","358433.31","357075.88","588012.62","1235.12","4","2023-05-02T09:02:16.505Z"
"147.08","127.25","124.65","40.28","13","2","1","2","5","380","391","383","380","222.35","227.19","229.85","0","226.47","30","23","26","12","12","15","15","0","0","20.29","17.58","15.67","53.54","20.04","18.44","19.73","58.21","28.52","25.48","25.2","79.09","0.71","0.69","0.62","0.68","49.97","35.43","58.76","0","0","0","0","452824.62","453.33","453277.94","452371.28","357754.78","678.72","358433.53","357076.09","588012.94","1235.12","4","2023-05-02T09:02:32.124Z"
"119.72","107.52","105.12","34.32","13","2","1","2","5","380","391","383","380","224.98","228.79","230.8","0","228.19","30","23","26","12","12","15","15","0","0","17.53","15.8","14.04","47.38","19.54","17.99","18.99","56.52","26.25","23.95","23.62","73.75","0.67","0.66","0.59","0.64","49.98","35.73","58.76","0","0","0","0","452824.78","453.33","453278.12","452371.47","357754.97","678.72","358433.72","357076.25","588013.19","1235.12","4","2023-05-02T09:02:41.308Z"
"118.88","110.89","108.09","29.53","13","2","1","2","5","380","391","383","380","226.15","227.64","230.54","0","228.11","30","23","26","12","12","15","15","0","0","19.05","17.98","16.22","53.26","20.99","18.99","19.99","59.97","28.35","26.15","25.75","80.21","0.67","0.69","0.63","0.66","50.02","35.43","58.76","0","0","0","0","452824.94","453.33","453278.25","452371.59","357755.12","678.72","358433.88","357076.41","588013.38","1235.12","4","2023-05-02T09:02:54.499Z"
"131.91","122.17","116.55","34.25","13","2","1","2","5","380","391","383","380","226.15","227.64","230.54","0","228.11","30","23","26","12","12","15","15","0","0","19.05","17.98","16.22","53.26","20.99","18.99","19.99","59.97","28.35","26.15","25.75","80.21","0.67","0.69","0.63","0.66","50.03","35.43","58.76","0","0","0","0","452825.16","453.33","453278.5","452371.81","357755.41","678.72","358434.12","357076.69","588013.75","1235.12","4","2023-05-02T09:03:06.755Z"
"128.18","118.04","112.28","33.22","13","2","1","2","5","380","391","383","380","224.8","226.13","229.76","0","226.9","30","23","26","12","12","15","15","0","0","20.42","20.11","18.17","58.71","20.82","19.03","19.8","59.65","29.16","27.69","26.87","83.69","0.7","0.73","0.68","0.7","50.03","34.81","58.76","0","0","0","0","452825.34","453.33","453278.69","452372.03","357755.59","678.72","358434.34","357076.91","588014","1235.12","4","2023-05-02T09:03:21.949Z"
"128.92","122.4","117.73","29.66","13","2","1","2","5","380","391","383","380","225.31","226.12","228.81","0","226.75","30","23","26","12","12","15","15","0","0","21.64","21.29","19.49","62.42","21.47","19.78","20.44","61.69","30.48","29.06","28.25","87.76","0.71","0.73","0.69","0.71","50.03","34.81","58.76","0","0","0","0","452825.56","453.33","453278.91","452372.25","357755.81","678.72","358434.56","357077.12","588014.31","1235.12","4","2023-05-02T09:03:32.311Z"
"128.39","121.72","117.05","29.71","13","2","1","2","5","380","391","383","380","225.31","226.12","228.81","0","226.75","30","23","26","12","12","15","15","0","0","18.96","18.71","16.93","54.61","20.65","18.85","19.65","59.15","28.04","26.56","25.94","80.51","0.68","0.7","0.65","0.68","50.01","35.43","58.76","0","0","0","0","452825.75","453.33","453279.09","452372.44","357756","678.72","358434.75","357077.31","588014.56","1235.12","4","2023-05-02T09:03:44.677Z"
"124.99","117.87","112.7","30.25","13","2","1","2","5","380","391","383","380","225.69","226.62","229.58","0","227.29","30","23","26","12","12","15","15","0","0","18.93","18.62","16.61","54.16","19.87","18.08","18.84","56.78","27.44","25.95","25.11","78.47","0.69","0.72","0.66","0.69","50","35.12","58.76","0","0","0","0","452825.91","453.33","453279.25","452372.59","357756.19","678.72","358434.94","357077.47","588014.88","1235.12","4","2023-05-02T09:03:56.982Z"
"122.68","115.63","110.73","30.1","13","2","1","2","5","380","391","383","380","226.03","226.85","229.89","0","227.59","30","23","26","12","12","15","15","0","0","19.49","19.12","17.24","55.85","20.17","18.22","19.08","57.47","28.05","26.41","25.71","80.14","0.69","0.72","0.67","0.7","50.01","35.43","58.76","0","0","0","0","452826.09","453.33","453279.44","452372.78","357756.34","678.72","358435.06","357077.62","588015.12","1235.12","4","2023-05-02T09:04:05.387Z"
"122.17","114.22","110.21","30.57","13","2","1","2","5","380","391","383","380","226.48","227.43","230.49","0","228.14","30","23","26","12","12","15","15","0","0","17.33","17.06","15.02","49.4","20.66","18.77","19.73","59.16","26.97","25.36","24.79","77.08","0.64","0.67","0.61","0.64","50.03","35.73","58.76","0","0","0","0","452826.09","453.33","453279.44","452372.78","357756.34","678.72","358435.28","357077.81","588015.38","1235.12","4","2023-05-02T09:04:17.773Z"
"134.99","125.37","121.01","31.59","13","2","1","2","5","380","391","383","380","223.69","225.4","228.32","0","225.81","30","23","26","12","12","15","15","0","0","17.33","17.06","15.02","49.4","20.66","18.77","19.73","59.16","26.97","25.36","24.79","77.08","0.64","0.67","0.61","0.64","49.99","35.73","58.76","0","0","0","0","452826.47","453.33","453279.81","452373.12","357756.78","678.72","358435.53","357078.06","588015.62","1235.12","4","2023-05-02T09:04:30.081Z"
"127.2","118.07","113.73","31.83","13","2","1","2","5","380","391","383","380","224.31","226.25","229.55","0","226.71","30","23","26","12","12","15","15","0","0","20.07","19.19","16.92","56.18","21.17","18.84","20.06","60.07","29.17","26.89","26.24","82.25","0.69","0.71","0.64","0.68","49.99","35.12","58.76","0","0","0","0","452826.62","453.33","453279.94","452373.28","357756.94","678.72","358435.69","357078.22","588015.88","1235.12","4","2023-05-02T09:04:42.437Z"
"122.09","112.52","109.6","31.55","13","2","1","2","5","380","391","383","380","225.75","227.36","230.26","0","227.79","30","23","26","12","12","15","15","0","0","17.39","16.59","14.47","48.45","20.92","19.13","20.17","60.22","27.2","25.32","24.83","77.29","0.64","0.66","0.58","0.63","49.99","34.81","58.76","0","0","0","0","452826.78","453.33","453280.09","452373.44","357757.12","678.72","358435.84","357078.41","588016.12","1235.12","4","2023-05-02T09:04:51.307Z"
"142.37","133.16","128.82","31.18","13","2","1","2","5","380","391","383","380","223.2","224.87","227.67","0","225.25","30","23","26","12","12","15","15","0","0","22.96","22.37","20.39","65.72","22.73","20.78","22.1","65.61","32.31","30.53","30.07","92.86","0.71","0.73","0.68","0.71","50","35.73","58.76","0","0","0","0","452826.94","453.33","453280.25","452373.59","357757.28","678.72","358436.03","357078.59","588016.31","1235.12","4","2023-05-02T09:05:01.665Z"
"131.86","118.48","114.95","31.22","13","2","1","2","5","380","391","383","380","226.26","226.79","229.75","0","227.6","30","23","26","12","12","15","15","0","0","19.62","17.83","16.48","53.93","20.73","18.4","18.89","58.02","28.54","25.62","25.07","79.21","0.69","0.7","0.66","0.68","50","35.43","58.76","0","0","0","0","452827.09","453.33","453280.44","452373.75","357757.47","678.72","358436.22","357078.75","588016.56","1235.12","4","2023-05-02T09:05:13.437Z"
"123.05","109.23","105.78","31.39","13","2","1","2","5","380","391","383","380","226.77","227.31","230.13","0","228.07","30","23","26","12","12","15","15","0","0","21.79","20.18","18.81","60.78","20.22","17.78","18.53","56.53","29.72","26.9","26.4","83","0.73","0.75","0.71","0.73","50.01","35.43","58.76","0","0","0","0","452827.25","453.33","453280.59","452373.94","357757.62","678.72","358436.38","357078.94","588016.81","1235.12","4","2023-05-02T09:05:25.411Z"
